ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating,Position_clean,Body Type Clean,Attacking Work Rate,Defensive Work Rate,Loaned From_clean
164169,19 Filipe Luís,32,Brazil,85,85,Atlético de Madrid,21500000.0,80000.0,2141,Left,3.0,3.0,3.0,Yes,2015-07-28,2019,,3.175144,€44.1M,3.0,,LB,Lean,High,Medium,
207410,M. Kovačić,28,Croatia,84,84,Chelsea,42000000.0,155000.0,2141,Right,3.0,4.0,4.0,Yes,2019-07-01,2024,,3.628736,€77.7M,8.0,,SUB,Normal,High,High,
200104,H. Son,29,Korea Republic,89,89,Tottenham Hotspur,101000000.0,240000.0,2141,Right,4.0,5.0,4.0,Yes,2015-08-28,2025,,3.175144,€191.9M,7.0,,LW,Unique,High,Medium,
189596,T. Müller,32,Germany,87,87,FC Bayern München,63000000.0,115000.0,2140,Right,4.0,4.0,3.0,Yes,2008-08-10,2024,,3.175144,€104M,25.0,,CAM,Lean,High,High,
214997,Á. Correa,27,Argentina,83,84,Atlético de Madrid,42500000.0,80000.0,2140,Right,2.0,4.0,4.0,Yes,2014-12-13,2026,,3.175144,€90.3M,10.0,,SUB,Normal,High,Medium,
192638,Marcos Alonso,31,Spain,79,79,Chelsea,12500000.0,95000.0,2138,Left,2.0,3.0,3.0,Yes,2016-08-31,2023,,3.628736,€23.1M,3.0,,SUB,Lean,High,Low,
155862,Sergio Ramos,36,Spain,84,84,Paris Saint-Germain,7500000.0,75000.0,2137,Right,4.0,3.0,3.0,Yes,2021-07-08,2023,,3.628736,€13.9M,4.0,,RCB,Unique,High,Medium,
180206,M. Pjanić,32,Bosnia and Herzegovina,81,81,FC Barcelona,20000000.0,145000.0,2137,Right,3.0,4.0,3.0,Yes,2020-08-24,2024,,3.175144,€41M,16.0,,SUB,Normal,Medium,Medium,
226162,E. Buendía,25,Argentina,80,82,Aston Villa,26500000.0,84000.0,2136,Right,3.0,4.0,4.0,Yes,2021-06-10,2026,,2.721552,€52.3M,10.0,,SUB,Stocky,High,High,
189125,G. Bonaventura,32,Italy,78,78,Fiorentina,11000000.0,52000.0,2136,Right,2.0,3.0,4.0,No,2020-09-10,2023,,3.175144,€18.7M,5.0,,RCM,Normal,High,Medium,
135455,16 Maicon,33,Brazil,77,77,Roma,2900000.0,70000.0,2136,Right,3.0,3.0,2.0,Yes,2013-07-16,2016,,3.175144,,13.0,,SUB,Normal,High,Medium,
217870,G. Di Lorenzo,28,Italy,82,82,Napoli,27500000.0,66000.0,2135,Right,2.0,3.0,3.0,No,2019-07-01,2026,,3.628736,€46.8M,22.0,,RB,Normal,Medium,Medium,
236480,Y. Bissouma,25,Mali,81,86,Tottenham Hotspur,34500000.0,88000.0,2135,Right,1.0,3.0,4.0,Yes,2022-06-17,2026,,3.628736,€68.1M,38.0,,SUB,Lean,High,Medium,
171877,M. Hamšík,34,Slovakia,80,80,Trabzonspor,9500000.0,45000.0,2135,Right,3.0,5.0,4.0,Yes,2021-07-01,2023,,3.175144,€18.1M,17.0,,LCM,Normal,High,Medium,
176676,22 Marcelo,33,Brazil,79,79,Real Madrid CF,9000000.0,125000.0,2134,Left,4.0,4.0,5.0,Yes,2007-01-01,2022,,3.175144,€18.5M,12.0,,SUB,Unique,High,Low,
189362,21 Hulk,33,Brazil,80,80,Shanghai Port FC,13000000.0,20000.0,2134,Left,4.0,3.0,4.0,Yes,2017-07-01,2023,,3.628736,€20.8M,10.0,,LW,Stocky,High,Low,
171579,Raúl García,35,Spain,80,80,Athletic Club de Bilbao,9000000.0,28000.0,2133,Right,2.0,3.0,3.0,Yes,2015-08-31,2023,,3.628736,€18.9M,22.0,,SUB,Normal,Medium,Medium,
231866,Rodri,26,Spain,87,89,Manchester City,88500000.0,200000.0,2133,Right,3.0,4.0,3.0,Yes,2019-07-04,2027,,3.628736,€170.4M,16.0,,CDM,Normal,Medium,High,
252060,T. Pobega,22,Italy,76,85,AC Milan,17000000.0,45000.0,2133,Left,1.0,4.0,3.0,No,2019-07-01,2025,,3.175144,€32.3M,32.0,,SUB,Normal,High,Medium,
227813,O. Zinchenko,25,Ukraine,79,82,Arsenal,21500000.0,73000.0,2133,Left,2.0,3.0,3.0,Yes,2022-07-22,2027,,2.721552,€42.5M,35.0,,LB,Lean,High,Medium,
247090,E. Fernández,21,Argentina,78,87,SL Benfica,31500000.0,12000.0,2133,Right,1.0,4.0,3.0,No,2022-07-14,2027,,3.175144,€69.3M,13.0,,LCM,Normal,High,High,
230256,Adryan Zonta,30,Brazil,81,81,RB Bragantino,22000000.0,23000.0,2133,Left,1.0,4.0,2.0,No,,,,2.721552,€41.8M,7.0,,LB,Normal,Medium,Medium,
239231,Cucurella,23,Spain,81,85,Chelsea,34500000.0,90000.0,2132,Left,1.0,3.0,3.0,Yes,2022-08-05,2028,,2.721552,€66.4M,32.0,,SUB,Normal,High,High,
198164,Jonathan Viera,32,Spain,80,80,Unión Deportiva Las Palmas,16500000.0,14000.0,2131,Right,2.0,4.0,4.0,Yes,2021-08-23,2026,,2.721552,€26.4M,21.0,,CAM,Lean,High,Medium,
168651,I. Rakitić,34,Croatia,82,82,Sevilla FC,14000000.0,39000.0,2131,Right,3.0,4.0,3.0,Yes,2020-09-01,2024,,3.175144,€29.4M,10.0,,SUB,Normal,Medium,Medium,
203535,T. Vilhena,27,Netherlands,76,76,RCD Espanyol de Barcelona,8000000.0,19000.0,2131,Left,2.0,4.0,3.0,No,2022-07-13,2026,,3.175144,€16.8M,19.0,,SUB,Stocky,High,High,
215798,M. Cornet,25,Côte d'Ivoire,78,81,West Ham United,18500000.0,63000.0,2130,Left,2.0,4.0,3.0,Yes,2022-08-05,2027,,2.721552,€36.5M,14.0,,SUB,Lean,High,Medium,
233419,Raphinha,25,Brazil,83,86,FC Barcelona,48000000.0,180000.0,2129,Left,2.0,4.0,4.0,Yes,2022-07-13,2027,,2.721552,€102M,22.0,,SUB,Lean,High,High,
230658,Arthur,25,Brazil,80,82,Juventus,26500000.0,100000.0,2129,Right,2.0,3.0,4.0,Yes,2020-09-01,2025,,3.175144,€47M,5.0,,SUB,Unique,Medium,Medium,
146562,21 Santi Cazorla,35,Spain,82,82,,0.0,0.0,2129,Right,3.0,5.0,4.0,Yes,,,,2.721552,,20.0,,SUB,Stocky,High,Medium,
205498,Jorginho,30,Italy,85,85,Chelsea,51500000.0,165000.0,2128,Right,2.0,3.0,3.0,Yes,2018-07-16,2023,,2.721552,€95.3M,5.0,,LCM,Lean,Medium,Medium,
210881,J. McGinn,27,Scotland,79,80,Aston Villa,20000000.0,83000.0,2127,Left,2.0,2.0,3.0,Yes,2018-08-08,2025,,2.721552,€39.5M,7.0,,RCM,Normal,High,High,
236496,M. Guendouzi,23,France,80,86,Olympique de Marseille,33000000.0,41000.0,2127,Right,1.0,3.0,4.0,Yes,2022-07-01,2025,,2.721552,€69.3M,6.0,,LCM,Lean,Medium,High,
198031,Sérgio Oliveira,30,Portugal,79,79,Galatasaray SK,17000000.0,70000.0,2127,Right,1.0,4.0,3.0,Yes,2022-07-09,2026,,3.175144,€32.3M,27.0,,RCM,Normal,Medium,Medium,
210008,A. Rabiot,27,France,80,81,Juventus,24000000.0,105000.0,2126,Left,2.0,3.0,3.0,Yes,2019-07-01,2023,,3.628736,€42.6M,25.0,,SUB,Lean,Medium,Medium,
203483,D. Klaassen,29,Netherlands,79,79,Ajax,17000000.0,21000.0,2126,Right,2.0,3.0,3.0,Yes,2020-10-05,2024,,3.175144,€23.8M,6.0,,SUB,Normal,High,High,
216594,N. Fekir,28,France,85,85,Real Betis Balompié,54500000.0,48000.0,2126,Left,3.0,4.0,4.0,Yes,2019-07-23,2026,,3.175144,€114.5M,8.0,,CAM,Stocky,High,Medium,
210406,P. Zieliński,28,Poland,83,83,Napoli,36500000.0,78000.0,2125,Right,3.0,5.0,4.0,No,2016-08-04,2024,,3.175144,€62.1M,20.0,,LCM,Lean,Medium,Medium,
192883,H. Mkhitaryan,33,Armenia,81,81,Inter,16000000.0,74000.0,2125,Right,3.0,5.0,4.0,Yes,2022-07-01,2024,,3.175144,€26.4M,22.0,,SUB,Normal,High,Low,
248243,E. Camavinga,19,France,79,89,Real Madrid CF,38000000.0,78000.0,2125,Left,3.0,3.0,4.0,Yes,2021-09-01,2027,,2.721552,€85.5M,16.0,,SUB,Lean,High,High,
226271,Fabián,26,Spain,83,85,Napoli,44500000.0,75000.0,2125,Left,2.0,3.0,4.0,Yes,2018-07-05,2023,,3.175144,€79M,8.0,,RCM,Normal,Medium,Medium,
138412,J. Milner,36,England,78,78,Liverpool,4400000.0,69000.0,2124,Right,2.0,4.0,3.0,Yes,2015-07-01,2023,,3.175144,€8.1M,7.0,,SUB,Stocky,Medium,High,
191740,Ander Herrera,32,Spain,79,79,Paris Saint-Germain,14000000.0,78000.0,2123,Right,3.0,4.0,3.0,Yes,2019-07-04,2024,,3.175144,€25.9M,21.0,,SUB,Lean,High,High,
156519,H. Herrera,32,Mexico,80,80,Houston Dynamo,16500000.0,12000.0,2123,Right,3.0,4.0,3.0,Yes,2022-07-07,2024,,3.175144,€23.9M,16.0,,LCM,Normal,Medium,Medium,
246191,J. Álvarez,22,Argentina,78,86,Manchester City,32000000.0,100000.0,2122,Right,1.0,4.0,4.0,No,2022-01-31,2027,,3.175144,€65.6M,19.0,,SUB,Normal,High,High,
240709,R. Baku,24,Germany,80,84,VfL Wolfsburg,30000000.0,46000.0,2122,Right,2.0,4.0,3.0,Yes,2020-10-01,2025,,3.175144,€53.3M,20.0,,RB,Normal,High,Medium,
223874,V. Rongier,27,France,78,79,Olympique de Marseille,16000000.0,40000.0,2121,Right,2.0,4.0,3.0,Yes,2019-09-03,2024,,3.175144,€31.6M,21.0,,RCM,Lean,Medium,Medium,
239085,E. Haaland,21,Norway,88,94,Manchester City,148000000.0,220000.0,2120,Left,4.0,3.0,3.0,Yes,2022-07-01,2027,,4.082328,€303.4M,9.0,,ST,Unique,High,Medium,
222077,M. Locatelli,24,Italy,82,86,Juventus,40000000.0,37000.0,2120,Right,2.0,4.0,3.0,Yes,,"Jun 30, 2023",,3.175144,,27.0,,CDM,Lean,Medium,High,U.S. Sassuolo Calcio
239301,L. Martínez,24,Argentina,81,86,Manchester United,35000000.0,95000.0,2119,Left,2.0,3.0,3.0,No,2022-07-27,2027,,3.175144,€69.1M,6.0,,SUB,Normal,Medium,High,
229752,D. Sow,25,Switzerland,80,82,Eintracht Frankfurt,26500000.0,34000.0,2119,Right,2.0,4.0,3.0,No,2019-07-01,2024,,3.175144,€47M,8.0,,RCM,Lean,Medium,High,
184943,19 Ramires,31,Brazil,80,80,Jiangsu FC,10000000.0,30000.0,2119,Right,3.0,3.0,4.0,No,2019-03-25,2019,,2.721552,€21.5M,7.0,,SUB,Lean,High,High,
233064,M. Mount,23,England,84,87,Chelsea,57500000.0,130000.0,2119,Right,3.0,4.0,3.0,Yes,2016-01-10,2024,,3.175144,€110.7M,19.0,,RW,Lean,High,High,
189271,F. Coquelin,31,France,80,80,Villarreal CF,17500000.0,39000.0,2119,Right,2.0,4.0,3.0,Yes,2020-08-12,2024,,3.175144,€36.8M,19.0,,SUB,Normal,Medium,High,
199304,Danilo,30,Brazil,80,80,Juventus,18000000.0,95000.0,2118,Right,2.0,4.0,3.0,Yes,2019-08-07,2024,,3.175144,€30.6M,6.0,,SUB,Lean,Medium,High,
221363,D. van de Beek,25,Netherlands,79,84,Manchester United,25500000.0,105000.0,2118,Right,3.0,3.0,3.0,Yes,2020-09-02,2025,,3.175144,€50.4M,34.0,,SUB,Unique,High,Medium,
208830,J. Vardy,35,England,85,85,Leicester City,23000000.0,110000.0,2118,Right,3.0,4.0,3.0,Yes,2012-05-01,2023,,3.175144,€43.7M,9.0,,ST,Unique,High,Medium,
216320,S. Fofana,27,Côte d'Ivoire,81,81,Racing Club de Lens,27500000.0,43000.0,2118,Right,2.0,4.0,4.0,No,2020-08-18,2024,,3.175144,€52.3M,8.0,,LCM,Normal,High,High,
253727,L. Provod,25,Czech Republic,75,80,SK Slavia Praha,8000000.0,1000.0,2117,Left,1.0,4.0,3.0,No,2019-09-02,2026,,3.628736,€18.2M,17.0,,SUB,Normal,High,High,
203376,V. van Dijk,30,Netherlands,90,90,Liverpool,98000000.0,230000.0,2117,Right,4.0,3.0,2.0,Yes,2018-01-01,2025,,4.082328,€181.3M,4.0,,LCB,Unique,Medium,High,
229927,Gerson,25,Brazil,78,82,Olympique de Marseille,19500000.0,38000.0,2117,Left,2.0,3.0,3.0,No,2021-07-02,2026,,3.175144,€38.5M,8.0,,RF,Normal,Medium,Medium,
233029,R. Aliendro,31,Argentina,76,76,River Plate,6000000.0,17000.0,2116,Right,1.0,3.0,4.0,No,2022-06-27,2025,,3.175144,€8.4M,27.0,,RCM,Normal,High,High,
146954,18 Gabi,33,Spain,81,81,Atlético de Madrid,10500000.0,60000.0,2116,Right,3.0,3.0,2.0,Yes,2011-07-01,2018,,3.175144,€21.5M,14.0,,RCM,Normal,Medium,High,
210411,Otávio,27,Portugal,82,82,FC Porto,32500000.0,21000.0,2116,Right,1.0,3.0,4.0,Yes,2014-09-01,2025,,2.721552,€65M,25.0,,RM,Normal,High,High,
200610,K. Volland,29,Germany,82,82,AS Monaco,30500000.0,76000.0,2116,Left,2.0,4.0,3.0,Yes,2020-09-02,2024,,3.628736,€58M,31.0,,SUB,Stocky,High,High,
223273,M. Pašalić,27,Croatia,81,81,Atalanta,27500000.0,60000.0,2115,Right,2.0,4.0,4.0,No,2020-09-01,2025,,3.628736,€46.8M,88.0,,RF,Normal,Medium,Medium,
269760,R. Kent,40,England,83,83,AFC Richmond,0.0,45000.0,2114,Left,1.0,3.0,3.0,Yes,2018-07-01,2024,,3.628736,,6.0,,LCM,Normal,High,High,
225201,Álex Berenguer,26,Spain,80,80,Athletic Club de Bilbao,23000000.0,33000.0,2114,Right,1.0,4.0,3.0,No,2020-10-02,2024,,3.175144,€48.3M,7.0,,SUB,Normal,High,Medium,
234568,Gedson Fernandes,23,Portugal,77,81,Beşiktaş JK,15000000.0,42000.0,2114,Right,1.0,3.0,3.0,No,2022-07-01,2026,,3.175144,€31.1M,83.0,,LDM,Lean,High,High,
223959,L. Torreira,26,Uruguay,81,83,Galatasaray SK,28500000.0,73000.0,2114,Right,2.0,3.0,3.0,Yes,2022-08-08,2023,,2.721552,€56.3M,5.0,,LCM,Normal,Medium,High,
227236,A. Zambo Anguissa,26,Cameroon,81,83,Napoli,28500000.0,58000.0,2113,Right,1.0,3.0,3.0,Yes,2022-05-26,2026,,3.175144,€50.6M,99.0,,CDM,Normal,Medium,Low,
222558,R. Karsdorp,27,Netherlands,80,81,Roma,22000000.0,63000.0,2112,Right,2.0,3.0,3.0,Yes,2017-07-01,2025,,3.628736,€39.1M,2.0,,RM,Normal,High,Medium,
208461,M. de Roon,31,Netherlands,80,80,Atalanta,15000000.0,51000.0,2111,Right,3.0,3.0,3.0,Yes,2017-08-10,2024,,3.175144,€25.5M,15.0,,RCM,Normal,Medium,High,
211093,C. McGregor,29,Scotland,77,77,Celtic,9000000.0,50000.0,2111,Left,1.0,4.0,4.0,No,2009-07-07,2026,,3.175144,€16.2M,42.0,,CDM,Normal,High,High,
162347,João Moutinho,35,Portugal,81,81,Wolverhampton Wanderers,10500000.0,70000.0,2111,Right,3.0,4.0,3.0,Yes,2018-07-24,2023,,2.721552,€20M,28.0,,LCM,Normal,Medium,Medium,
162240,22 M. Dembélé,33,Belgium,79,79,Guangzhou City,11000000.0,21000.0,2111,Left,3.0,2.0,4.0,Yes,2019-01-17,2026,,3.628736,€17.1M,8.0,,LCM,Normal,High,High,
247851,Bruno Guimarães,24,Brazil,81,86,Newcastle United,38500000.0,88000.0,2110,Right,2.0,2.0,3.0,Yes,2022-01-31,2026,,3.175144,€76M,39.0,,CDM,Normal,High,High,
242444,João Félix,22,Portugal,84,90,Atlético de Madrid,68500000.0,78000.0,2110,Right,2.0,4.0,5.0,Yes,2019-07-03,2026,,3.175144,€154.1M,7.0,,LS,Unique,Medium,Medium,
184200,M. Arnautović,33,Austria,82,82,Bologna,19500000.0,51000.0,2110,Right,3.0,4.0,4.0,Yes,2021-08-01,2024,,3.628736,€33.2M,9.0,,ST,Normal,Medium,Low,
231943,Richarlison,25,Brazil,81,84,Tottenham Hotspur,34500000.0,105000.0,2109,Right,3.0,5.0,4.0,Yes,2022-07-01,2027,,3.175144,€68.1M,9.0,,SUB,Normal,High,Medium,
222665,M. Ødegaard,23,Norway,84,89,Arsenal,63500000.0,105000.0,2109,Left,3.0,2.0,5.0,Yes,2021-08-20,2026,,2.721552,€125.4M,8.0,,CAM,Lean,High,Medium,
251854,Pedri,19,Spain,85,93,FC Barcelona,116000000.0,115000.0,2109,Right,2.0,4.0,4.0,Yes,2020-08-04,2026,,2.721552,€261M,8.0,,LCM,Lean,High,High,
208135,A. Doucouré,29,Mali,79,79,Everton,17000000.0,49000.0,2109,Right,2.0,3.0,3.0,Yes,2020-09-08,2023,,3.175144,€32.3M,16.0,,RCM,Unique,High,High,
208093,Gerard Moreno,30,Spain,85,85,Villarreal CF,53000000.0,64000.0,2109,Left,2.0,4.0,3.0,Yes,2018-07-02,2027,,3.175144,€111.3M,7.0,,RS,Normal,High,Medium,
213648,P. Højbjerg,26,Denmark,83,85,Tottenham Hotspur,40500000.0,110000.0,2108,Right,2.0,4.0,3.0,Yes,2020-08-11,2025,,3.628736,€80M,5.0,,LCM,Normal,High,High,
216189,Capa,30,Spain,77,77,Athletic Club de Bilbao,9000000.0,25000.0,2108,Right,2.0,3.0,3.0,Yes,2018-07-02,2024,,3.175144,€18.9M,21.0,,SUB,Stocky,High,High,
135507,22 Fernandinho,36,Brazil,81,81,Manchester City,5000000.0,86000.0,2108,Right,3.0,4.0,3.0,Yes,2013-07-01,2022,,2.721552,€9.3M,25.0,,SUB,Lean,Medium,High,
204539,L. Advíncula,32,Peru,76,76,Boca Juniors,5000000.0,16000.0,2108,Right,1.0,3.0,3.0,Yes,2021-07-31,2024,,3.628736,€7M,17.0,,RB,Normal,High,Medium,
211110,P. Dybala,28,Argentina,86,86,Roma,69500000.0,130000.0,2108,Left,3.0,3.0,4.0,Yes,2022-07-20,2025,,3.175144,€118.2M,21.0,,LF,Unique,High,Low,
227535,R. Bentancur,25,Uruguay,79,83,Tottenham Hotspur,24500000.0,85000.0,2107,Right,2.0,4.0,4.0,No,2022-01-31,2026,,3.175144,€48.4M,30.0,,RCM,Lean,Medium,Medium,
199434,D. Tadić,33,Serbia,84,84,Ajax,26500000.0,32000.0,2106,Left,3.0,3.0,4.0,Yes,2018-07-03,2024,,3.175144,€37.1M,10.0,,ST,Unique,Medium,Medium,
251116,T. Holeš,29,Czech Republic,78,78,SK Slavia Praha,12000000.0,1000.0,2106,Right,1.0,4.0,2.0,No,2019-07-01,2026,,3.175144,€26.4M,3.0,,RDM,Stocky,High,High,
229984,B. Chilwell,25,England,82,85,Chelsea,37000000.0,110000.0,2106,Left,2.0,3.0,3.0,Yes,2020-08-26,2025,,3.175144,€71.2M,21.0,,LWB,Normal,High,Medium,
169051,19 F. Guarín,32,Colombia,74,74,Shanghai Shenhua FC,3200000.0,15000.0,2106,Right,3.0,4.0,3.0,No,2016-01-27,2019,,3.628736,€6.9M,13.0,,LDM,Stocky,High,Medium,
202884,L. Spinazzola,29,Italy,82,82,Roma,27000000.0,77000.0,2105,Right,3.0,4.0,4.0,Yes,2019-07-01,2024,,3.175144,€45.9M,37.0,,LM,Lean,High,Medium,
216036,R. Delgado,32,Argentina,73,73,Club Atlético Colón,2000000.0,11000.0,2105,Left,1.0,3.0,3.0,No,2020-01-20,2022,,3.175144,€3M,40.0,,SUB,Normal,High,Medium,
204963,Carvajal,30,Spain,84,84,Real Madrid CF,36500000.0,185000.0,2105,Right,3.0,3.0,3.0,Yes,2013-07-05,2025,,3.175144,€74.8M,2.0,,RB,Unique,High,Medium,
236401,N. Mazraoui,24,Morocco,82,86,FC Bayern München,40500000.0,59000.0,2105,Right,2.0,3.0,3.0,Yes,2022-07-01,2026,,2.721552,€69.9M,40.0,,RB,Lean,High,Low,
197965,22 Pizzi,31,Portugal,79,79,İstanbul Başakşehir FK,14500000.0,17000.0,2104,Right,3.0,4.0,3.0,Yes,,"May 31, 2022",,3.175144,,20.0,,SUB,Normal,High,Medium,SL Benfica
198784,A. Oxlade-Chamberlain,28,England,77,77,Liverpool,10500000.0,90000.0,2104,Right,2.0,4.0,4.0,Yes,2017-08-31,2023,,3.175144,€19.4M,15.0,,SUB,Normal,High,High,
208141,Gabriel,28,Brazil,75,75,SL Benfica,5500000.0,14000.0,2104,Left,1.0,5.0,3.0,Yes,2018-08-27,2024,,3.628736,€11M,8.0,,RES,Normal,Medium,High,
10535,15 Xavi,34,Spain,86,86,FC Barcelona,15500000.0,160000.0,2104,Right,4.0,3.0,3.0,Yes,1998-07-01,2020,,2.721552,,6.0,,SUB,Normal,Medium,Medium,
205070,Portu,30,Spain,78,78,Getafe CF,13500000.0,33000.0,2103,Right,1.0,4.0,3.0,Yes,,"Jun 30, 2023",,2.721552,,9.0,,RM,Normal,High,Medium,Real Sociedad
247030,P. Ševčík,28,Czech Republic,75,75,SK Slavia Praha,5500000.0,1000.0,2103,Right,1.0,4.0,3.0,No,2019-01-01,2025,,2.721552,€12.1M,23.0,,SUB,Normal,High,High,
253124,Matheus Nunes,23,Portugal,79,86,Sporting CP,35000000.0,15000.0,2103,Right,1.0,3.0,3.0,No,2019-01-31,2026,,3.175144,€77M,8.0,,LCM,Normal,High,Medium,
193061,R. Pereyra,31,Argentina,78,78,Udinese Calcio,11500000.0,20000.0,2103,Right,2.0,4.0,4.0,Yes,2020-09-28,2023,,3.175144,€19.6M,37.0,,CM,Lean,High,High,
226807,C. Roldan,27,United States,75,75,Seattle Sounders FC,6000000.0,9000.0,2103,Right,1.0,4.0,3.0,Yes,,,,3.175144,€9M,14.0,,SUB,Normal,High,High,
190717,M. Antonio,32,Jamaica,79,79,West Ham United,14000000.0,79000.0,2103,Right,2.0,3.0,4.0,Yes,2015-09-01,2024,,3.628736,€26.6M,9.0,,ST,Stocky,High,Medium,
199451,W. Ben Yedder,31,France,84,84,AS Monaco,35500000.0,88000.0,2102,Right,2.0,5.0,4.0,Yes,2019-08-14,2024,,2.721552,€67.5M,10.0,,ST,Unique,High,Low,
202652,R. Sterling,27,England,86,86,Chelsea,72500000.0,195000.0,2102,Right,4.0,3.0,4.0,Yes,2022-07-13,2027,,2.721552,€134.1M,17.0,,ST,Unique,High,Medium,
210315,De Tomás,27,Spain,83,84,RCD Espanyol de Barcelona,42500000.0,35000.0,2102,Right,1.0,4.0,4.0,No,2020-01-09,2026,,3.175144,€92.4M,11.0,,ST,Normal,High,High,
269770,R. Montlaur,27,France,77,77,AFC Richmond,10000000.0,43000.0,2102,Left,1.0,4.0,4.0,No,2019-07-01,2025,,3.175144,€19M,8.0,,SUB,Lean,Medium,High,
246104,R. Gravenberch,20,Netherlands,79,89,FC Bayern München,38500000.0,45000.0,2101,Right,1.0,4.0,4.0,Yes,2022-07-01,2027,,3.175144,€71.2M,38.0,,SUB,Lean,Medium,Medium,
197083,D. Caligiuri,34,Italy,75,75,FC Augsburg,2600000.0,26000.0,2101,Right,2.0,4.0,3.0,Yes,2020-07-01,2023,,3.628736,€4.7M,20.0,,RM,Normal,Medium,High,
246669,B. Saka,20,England,82,89,Arsenal,60500000.0,76000.0,2101,Left,2.0,3.0,3.0,Yes,2018-09-14,2024,,2.721552,€127.1M,7.0,,RM,Lean,High,Medium,
230183,Gerson Armão,22,Brazil,78,78,Internacional,15000000.0,24000.0,2101,Left,1.0,5.0,3.0,No,2022-06-20,2025,,3.175144,€28.5M,4.0,,LB,Normal,High,High,
191043,Alex Sandro,31,Brazil,80,80,Juventus,15500000.0,95000.0,2101,Left,3.0,3.0,3.0,Yes,2015-08-20,2023,,3.628736,€26.4M,12.0,,LB,Unique,High,Medium,
187072,L. Stindl,33,Germany,79,79,Borussia Mönchengladbach,11000000.0,34000.0,2100,Right,3.0,4.0,4.0,Yes,2015-07-01,2023,,3.628736,€18.7M,13.0,,CAM,Normal,Medium,Medium,
224081,K. Phillips,26,England,81,85,Manchester City,32000000.0,120000.0,2100,Right,2.0,3.0,3.0,Yes,2022-07-04,2028,,3.175144,€61.6M,4.0,,SUB,Stocky,Medium,High,
239732,S. Żurkowski,24,Poland,76,82,Fiorentina,12000000.0,40000.0,2099,Right,1.0,3.0,3.0,No,,,,3.175144,€22.8M,21.0,,SUB,Normal,High,High,
199042,C. Aránguiz,33,Chile,80,80,Bayer 04 Leverkusen,10500000.0,53000.0,2099,Right,3.0,4.0,3.0,Yes,2015-08-13,2023,,2.721552,€17.9M,20.0,,SUB,Lean,Medium,High,
230251,Melvin Parrela,22,Brazil,79,79,RB Bragantino,18500000.0,17000.0,2099,Right,1.0,3.0,2.0,No,,,,3.628736,€35.2M,20.0,,SUB,Normal,Medium,Medium,
243231,E. Mwepu,24,Zambia,76,82,Brighton & Hove Albion,12000000.0,49000.0,2099,Right,1.0,3.0,3.0,Yes,2021-07-06,2025,,3.175144,€25.2M,8.0,,LDM,Normal,High,High,
230481,Ronaldo Cabrais,30,Brazil,83,83,Palmeiras,35000000.0,59000.0,2098,Right,1.0,4.0,4.0,No,2022-06-20,2025,,3.175144,€63M,10.0,,RM,Normal,Medium,Low,
208450,Andreas Pereira,26,Brazil,76,79,Fulham,10000000.0,51000.0,2097,Right,1.0,4.0,4.0,Yes,2022-07-11,2026,,3.175144,€19.8M,18.0,,CAM,Normal,Medium,Medium,
226491,K. Tierney,25,Scotland,81,85,Arsenal,33000000.0,82000.0,2096,Left,2.0,3.0,3.0,Yes,2019-08-08,2024,,3.175144,€65.2M,3.0,,SUB,Normal,High,High,
202371,T. Meunier,30,Belgium,78,78,Borussia Dortmund,12000000.0,41000.0,2096,Right,2.0,4.0,3.0,Yes,2020-07-01,2024,,4.082328,€20.4M,24.0,,RB,Normal,High,Medium,
193352,R. Rodríguez,29,Switzerland,74,74,Torino F.C.,3500000.0,33000.0,2096,Left,2.0,3.0,3.0,Yes,2020-08-19,2024,,3.175144,€6.3M,13.0,,LCB,Normal,Medium,Medium,
217036,Álex Moreno,29,Spain,80,80,Real Betis Balompié,18500000.0,29000.0,2096,Left,1.0,3.0,3.0,Yes,2019-08-21,2025,,2.721552,€38.9M,15.0,,LB,Lean,High,Medium,
237520,22 M. Camara,24,Guinea,75,80,Olympiacos CFP,8500000.0,1000.0,2096,Right,1.0,3.0,4.0,No,2018-07-01,2024,,3.175144,€18.5M,4.0,,SUB,Normal,Medium,Medium,
240471,22 F. Gorriarán,26,Uruguay,77,80,Santos Laguna,12500000.0,22000.0,2095,Right,1.0,4.0,3.0,No,2019-07-01,2022,,2.721552,€22.2M,11.0,,RCM,Normal,High,High,
239093,J. Clauss,29,France,80,80,Olympique de Marseille,18500000.0,45000.0,2095,Right,1.0,3.0,3.0,No,2022-07-20,2025,,2.721552,€35.2M,7.0,,RM,Lean,High,High,
195861,Y. Rakitskyi,32,Ukraine,79,79,Adana Demirspor,11500000.0,25000.0,2094,Left,2.0,3.0,3.0,No,2022-07-26,2023,,3.628736,€23M,44.0,,LCB,Normal,High,Medium,
226268,F. Dimarco,24,Italy,78,83,Inter,20000000.0,47000.0,2094,Left,2.0,2.0,3.0,No,2018-07-01,2026,,3.175144,€34.5M,32.0,,SUB,Normal,Medium,Medium,
